,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,14.078125,17.3125,19.09375,19.484375,19.5,20.25,20.78125,21.90625,21.6875,21.90625,22.359375,22.734375,23.3125,23.15625,23.703125,24.015625
1,28.097280807495117,6.539740581512451,3.8376768016815186,3.623629274368286,3.514072046279907,3.3962532901763915,3.347922830581665,3.33376708984375,3.394304647445679,3.5363597869873047,3.34633825302124,3.2582645988464356,3.2555753993988037,3.2528975105285642,3.0325279521942137,3.1331576824188234
